SalesOrderID,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,TaxAmt,Freight
67337,0,SO67337,PO1421189564,331,282,1,868,25.48,7.96
67340,0,SO67340,PO4176157624,371,278,5,958,64.54,20.17
67341,0,SO67341,PO6554170183,354,278,5,951,35.21,11
67346,0,SO67346,PO9338145989,166,282,1,882,4000,1250
67347,0,SO67347,PO8787117055,196,276,3,1075,2628.76,821.49
67348,0,SO67348,PO9889141767,13,278,5,962,2629.5,821.72
67349,0,SO67349,PO9831186318,146,278,5,917,3520.06,1100.02
67350,0,SO67350,PO10034131333,139,277,2,787,79.17,24.74
67358,1,SO67358,NULL,1068,0,4,20970,0.82,0.26
67359,1,SO67359,NULL,7758,0,4,21094,2.22,0.69
67360,1,SO67360,NULL,7125,0,1,15029,2.18,0.68
67362,1,SO67362,NULL,5704,0,4,27367,5.6,1.75
67364,1,SO67364,NULL,6036,0,4,14191,2.98,0.93
67365,1,SO67365,NULL,5361,0,4,28645,4,1.25
67368,1,SO67368,NULL,4065,0,4,11828,0.4,0.12
67372,1,SO67372,NULL,2338,0,1,17607,13.12,4.1
67373,1,SO67373,NULL,2242,0,1,24944,2.56,0.8
67379,1,SO67379,NULL,1166,0,1,24024,2.8,0.88
67385,1,SO67385,NULL,3027,0,4,17060,46.4,14.5
67386,1,SO67386,NULL,1650,0,1,13232,188.98,59.06
67387,1,SO67387,NULL,3045,0,4,20227,185.6,58
67388,1,SO67388,NULL,3013,0,1,23386,188.96,59.05
67395,1,SO67395,NULL,7640,0,4,27393,191.44,59.83
67396,1,SO67396,NULL,6068,0,1,16363,45.1,14.09
67397,1,SO67397,NULL,6212,0,4,16092,47.12,14.72
67398,1,SO67398,NULL,5235,0,4,14065,92.44,28.89
67399,1,SO67399,NULL,5159,0,1,18967,96.44,30.14
67400,1,SO67400,NULL,5162,0,4,21560,92.44,28.89
67401,1,SO67401,NULL,5231,0,1,12458,90.36,28.24
67402,1,SO67402,NULL,3963,0,1,19913,136.8,42.75
67403,1,SO67403,NULL,3832,0,4,14350,140.08,43.77
67404,1,SO67404,NULL,3867,0,4,28450,138.26,43.21
67405,1,SO67405,NULL,3795,0,1,16334,138.4,43.25
67406,1,SO67406,NULL,3801,0,1,17885,138.58,43.31
67433,1,SO67433,NULL,8589,0,4,26440,7.08,2.21
67434,1,SO67434,NULL,8457,0,1,11929,5.12,1.6
67435,1,SO67435,NULL,7364,0,1,29656,5.2,1.62
67436,1,SO67436,NULL,5721,0,4,12750,4.34,1.36
67437,1,SO67437,NULL,6054,0,1,19218,3.62,1.13
67439,1,SO67439,NULL,3868,0,4,27854,4.72,1.47
67440,1,SO67440,NULL,3234,0,4,15459,1.12,0.35
67441,1,SO67441,NULL,2856,0,4,26376,2.34,0.73
67442,1,SO67442,NULL,2394,0,1,19399,3.2,1
67454,1,SO67454,NULL,1956,0,1,23951,48.4,15.12
67455,1,SO67455,NULL,2100,0,1,23599,46.32,14.47
67456,1,SO67456,NULL,1639,0,1,13557,191.83,59.95
67458,1,SO67458,NULL,3199,0,1,27182,187.43,58.57
67466,1,SO67466,NULL,8613,0,4,21216,60.11,18.78
67467,1,SO67467,NULL,7722,0,4,26492,191.84,59.95
67468,1,SO67468,NULL,7091,0,4,19608,99.99,31.25
67469,1,SO67469,NULL,6173,0,4,12156,50.32,15.72
67505,1,SO67505,NULL,7452,0,1,21685,2.32,0.72
67510,1,SO67510,NULL,5900,0,1,17245,2.4,0.75
67511,1,SO67511,NULL,5805,0,1,18715,6.52,2.04
67513,1,SO67513,NULL,5665,0,1,21500,5.52,1.72
67514,1,SO67514,NULL,4992,0,1,28494,6.24,1.95
67515,1,SO67515,NULL,4270,0,4,21587,5.6,1.75
67516,1,SO67516,NULL,3314,0,1,17330,0.4,0.12
67517,1,SO67517,NULL,3088,0,4,26208,5.16,1.61
67518,1,SO67518,NULL,2946,0,4,24685,0.4,0.12
67519,1,SO67519,NULL,2892,0,1,24236,0.4,0.12
67537,1,SO67537,NULL,851,0,4,18420,3.2,1
67539,1,SO67539,NULL,1536,0,1,25914,1.76,0.55
67543,1,SO67543,NULL,4556,0,4,19912,44.4,13.87
67545,1,SO67545,NULL,2498,0,4,16766,67.16,20.99
67546,1,SO67546,NULL,3017,0,4,27426,189.88,59.34
67558,1,SO67558,NULL,6648,0,4,17375,195.04,60.95
67559,1,SO67559,NULL,7796,0,4,22309,193.52,60.48
67560,1,SO67560,NULL,7721,0,1,16953,193.52,60.48
67562,1,SO67562,NULL,6280,0,4,20320,45.1,14.09
67563,1,SO67563,NULL,4647,0,4,21146,46,14.37
67564,1,SO67564,NULL,6194,0,4,27925,44.32,13.85
67565,1,SO67565,NULL,6215,0,4,27189,48.04,15.01
67566,1,SO67566,NULL,6049,0,4,18474,44.32,13.85
67567,1,SO67567,NULL,5157,0,1,15802,94.76,29.61
67568,1,SO67568,NULL,3809,0,1,15746,140.84,44.01
67590,1,SO67590,NULL,7964,0,1,14475,1.9,0.59
67591,1,SO67591,NULL,7536,0,4,29523,6.36,1.99
67592,1,SO67592,NULL,6857,0,1,21593,5.73,1.79
67593,1,SO67593,NULL,6861,0,4,28356,2.93,0.91
67594,1,SO67594,NULL,6276,0,4,15339,5.6,1.75
67595,1,SO67595,NULL,6797,0,1,15581,7.69,2.4
67596,1,SO67596,NULL,5769,0,4,19926,2.98,0.93
67597,1,SO67597,NULL,4826,0,4,14436,5.6,1.75
67598,1,SO67598,NULL,4788,0,1,17322,6.32,1.97
67599,1,SO67599,NULL,3909,0,4,26664,3.2,1
67600,1,SO67600,NULL,4075,0,1,15171,9.6,3
67601,1,SO67601,NULL,4045,0,4,21150,1.04,0.32
67603,1,SO67603,NULL,2270,0,1,19813,2.48,0.77
67604,1,SO67604,NULL,1847,0,1,15035,6.8,2.12
67606,1,SO67606,NULL,2578,0,4,26337,4.56,1.42
67616,1,SO67616,NULL,1291,0,4,11837,2.98,0.93
67618,1,SO67618,NULL,2543,0,4,14102,61.56,19.24
67619,1,SO67619,NULL,1563,0,4,12914,184.4,57.62
67632,1,SO67632,NULL,7840,0,4,12079,191.84,59.95
67633,1,SO67633,NULL,7698,0,1,16628,201.32,62.91
67634,1,SO67634,NULL,6261,0,4,12997,99.99,31.25
67635,1,SO67635,NULL,5167,0,1,20765,93.64,29.26
67636,1,SO67636,NULL,3895,0,1,16697,136.08,42.52
67637,1,SO67637,NULL,3921,0,1,11829,140.08,43.77
67650,1,SO67650,NULL,1180,0,4,29544,4.32,1.35
67657,1,SO67657,NULL,7755,0,1,20522,6.04,1.89
67658,1,SO67658,NULL,7564,0,1,23432,2.9,0.91
67659,1,SO67659,NULL,6503,0,1,27301,4.89,1.53
67660,1,SO67660,NULL,6328,0,4,15687,2.93,0.91
67663,1,SO67663,NULL,6347,0,1,19287,2.98,0.93
67666,1,SO67666,NULL,6040,0,4,21395,5.92,1.85
67667,1,SO67667,NULL,4549,0,1,23038,5.6,1.75
67669,1,SO67669,NULL,3994,0,1,29864,9.6,3
67680,1,SO67680,NULL,940,0,1,22591,6,1.87
67682,1,SO67682,NULL,1612,0,4,16226,3.92,1.22
67683,1,SO67683,NULL,1299,0,4,12865,188.4,58.87
67690,1,SO67690,NULL,8612,0,4,13152,72.11,22.53
67691,1,SO67691,NULL,6639,0,1,24223,193.52,60.48
67692,1,SO67692,NULL,6634,0,4,12554,191.84,59.95
67693,1,SO67693,NULL,7097,0,1,24313,101.87,31.83
67705,1,SO67705,NULL,1113,0,4,13240,4.32,1.35
67706,1,SO67706,NULL,1105,0,4,14072,5.04,1.57
67707,1,SO67707,NULL,7126,0,4,25636,7.48,2.34
67708,1,SO67708,NULL,7368,0,4,18875,3.96,1.24
67709,1,SO67709,NULL,7226,0,4,17814,2.18,0.68
67714,1,SO67714,NULL,4981,0,4,27454,4,1.25
67715,1,SO67715,NULL,4930,0,1,24845,5.52,1.72
67716,1,SO67716,NULL,4853,0,4,23873,3.16,0.99
67717,1,SO67717,NULL,5082,0,1,23297,1.2,0.37
67718,1,SO67718,NULL,4627,0,4,16801,6.32,1.97
67719,1,SO67719,NULL,4686,0,1,26075,5.6,1.75
67720,1,SO67720,NULL,3505,0,1,17143,0.58,0.18
67722,1,SO67722,NULL,2589,0,1,28182,4.4,1.37
67723,1,SO67723,NULL,2055,0,4,28001,4.56,1.42
67732,1,SO67732,NULL,2492,0,1,25877,64.36,20.11
67734,1,SO67734,NULL,3258,0,4,16445,190.16,59.42
67735,1,SO67735,NULL,1652,0,1,28238,185.36,57.92
67736,1,SO67736,NULL,3240,0,1,12542,188.4,58.87
67737,1,SO67737,NULL,3244,0,4,13385,187.43,58.57
67738,1,SO67738,NULL,3256,0,4,19589,190.56,59.55
67739,1,SO67739,NULL,1584,0,1,29780,190.16,59.42
67740,1,SO67740,NULL,3042,0,1,19826,185.78,58.06
67749,1,SO67749,NULL,7635,0,4,19968,190.73,59.6
67750,1,SO67750,NULL,7735,0,4,24525,195.76,61.18
67751,1,SO67751,NULL,7733,0,4,16472,197.52,61.73
67752,1,SO67752,NULL,7085,0,4,19709,99.99,31.25
67753,1,SO67753,NULL,7093,0,1,16531,99.99,31.25
67754,1,SO67754,NULL,6279,0,4,29467,57.96,18.11
67755,1,SO67755,NULL,6105,0,4,15614,45.42,14.19
67756,1,SO67756,NULL,6232,0,4,25158,50.28,15.71
67759,1,SO67759,NULL,3922,0,4,24616,140.84,44.01
67760,1,SO67760,NULL,3796,0,4,24646,136.8,42.75
67783,1,SO67783,NULL,8607,0,1,16466,0.32,0.1
67784,1,SO67784,NULL,1210,0,4,18057,4,1.25
67785,1,SO67785,NULL,8418,0,4,16619,2,0.62
67786,1,SO67786,NULL,7363,0,4,28090,2.18,0.68
67787,1,SO67787,NULL,7235,0,1,15350,2.9,0.91
67788,1,SO67788,NULL,7771,0,1,25386,4.84,1.51
67789,1,SO67789,NULL,6488,0,1,19684,5.73,1.79
67790,1,SO67790,NULL,7261,0,1,23363,2.18,0.68
67792,1,SO67792,NULL,5374,0,4,26824,4,1.25
67794,1,SO67794,NULL,5029,0,4,27693,1.83,0.57
67795,1,SO67795,NULL,4185,0,4,24888,6.32,1.97
67796,1,SO67796,NULL,5004,0,1,29856,10.32,3.22
67797,1,SO67797,NULL,2795,0,1,26485,0.4,0.12
67798,1,SO67798,NULL,2790,0,1,25646,3.2,1
67800,1,SO67800,NULL,2593,0,4,29368,0.58,0.18
67813,1,SO67813,NULL,1717,0,4,21934,1.76,0.55
67814,1,SO67814,NULL,1238,0,4,21853,2.8,0.88
67817,1,SO67817,NULL,4547,0,4,14660,45.2,14.12
67818,1,SO67818,NULL,3239,0,4,19373,190.44,59.51
67819,1,SO67819,NULL,3016,0,1,19305,187.28,58.52
67830,1,SO67830,NULL,8604,0,4,17002,64.51,20.16
67831,1,SO67831,NULL,7793,0,4,23868,194.64,60.83
67832,1,SO67832,NULL,6111,0,4,25776,46,14.37
67833,1,SO67833,NULL,3958,0,1,13758,138.08,43.15
67834,1,SO67834,NULL,3965,0,1,25071,136.08,42.52
67839,1,SO67839,NULL,1229,0,4,29357,0.64,0.2
67840,1,SO67840,NULL,1222,0,1,20040,4,1.25
67854,1,SO67854,NULL,8512,0,1,20780,0.5,0.16
67855,1,SO67855,NULL,7238,0,1,16182,2.9,0.91
67856,1,SO67856,NULL,6603,0,1,19361,2.79,0.87
67857,1,SO67857,NULL,6608,0,1,29848,7.97,2.49
67858,1,SO67858,NULL,6373,0,4,20750,5.73,1.79
67859,1,SO67859,NULL,6512,0,4,26054,3.11,0.97
67861,1,SO67861,NULL,6266,0,4,17556,5.73,1.79
67862,1,SO67862,NULL,5522,0,1,21359,2.58,0.81
67863,1,SO67863,NULL,5523,0,1,23878,6.8,2.12
67865,1,SO67865,NULL,5484,0,4,18531,0.8,0.25
67866,1,SO67866,NULL,4748,0,4,14570,5.6,1.75
67867,1,SO67867,NULL,4516,0,4,27320,6.32,1.97
67869,1,SO67869,NULL,2234,0,1,20411,7.52,2.35
67870,1,SO67870,NULL,2581,0,4,20988,0.58,0.18
67878,1,SO67878,NULL,1764,0,1,15862,6.96,2.17
67879,1,SO67879,NULL,1680,0,1,29866,1.94,0.61
67880,1,SO67880,NULL,1553,0,4,26230,4.56,1.42
67881,1,SO67881,NULL,1707,0,4,11642,6.84,2.14
67882,1,SO67882,NULL,3026,0,4,25174,45.6,14.25
67883,1,SO67883,NULL,3292,0,1,19741,189.36,59.17
67885,1,SO67885,NULL,3009,0,4,26293,189.6,59.25
67895,1,SO67895,NULL,7826,0,4,14888,193.04,60.33
67896,1,SO67896,NULL,7098,0,1,13575,100.09,31.28
67897,1,SO67897,NULL,6282,0,4,15875,44.32,13.85
67898,1,SO67898,NULL,6122,0,1,20096,48.04,15.01
67899,1,SO67899,NULL,3961,0,4,14181,140.4,43.87
67900,1,SO67900,NULL,5093,0,4,13210,138.88,43.4
67912,1,SO67912,NULL,8206,0,4,18900,5.04,1.57
67913,1,SO67913,NULL,7350,0,4,11943,2.58,0.81
67917,1,SO67917,NULL,6692,0,4,15442,5.73,1.79
67919,1,SO67919,NULL,5815,0,1,16033,2.98,0.93
67920,1,SO67920,NULL,4506,0,4,20891,7.56,2.36
67921,1,SO67921,NULL,4777,0,1,14843,6.32,1.97
67922,1,SO67922,NULL,4628,0,4,12996,9.6,3
67924,1,SO67924,NULL,3530,0,4,12767,5.44,1.7
67925,1,SO67925,NULL,4039,0,1,27726,0.4,0.12
67927,1,SO67927,NULL,2896,0,1,19398,2.16,0.67
67936,1,SO67936,NULL,2488,0,4,18265,1.76,0.55
67939,1,SO67939,NULL,3259,0,4,20675,185.36,57.92
67940,1,SO67940,NULL,3229,0,4,12326,191.36,59.8
67941,1,SO67941,NULL,3007,0,4,13665,186.4,58.25
67946,1,SO67946,NULL,7734,0,1,12795,191.44,59.83
67947,1,SO67947,NULL,6248,0,4,29787,49.24,15.39
67949,1,SO67949,NULL,6125,0,1,12185,47.12,14.72
67951,1,SO67951,NULL,5256,0,1,22375,92.44,28.89
67952,1,SO67952,NULL,3833,0,4,22913,140.08,43.77
67953,1,SO67953,NULL,3871,0,1,12391,140.84,44.01
67954,1,SO67954,NULL,5092,0,4,21003,138.08,43.15
67955,1,SO67955,NULL,3802,0,1,16679,140.4,43.87
67980,1,SO67980,NULL,913,0,1,27115,0.18,0.06
67981,1,SO67981,NULL,7534,0,1,19126,2.72,0.85
67982,1,SO67982,NULL,7348,0,4,29185,3.96,1.24
67983,1,SO67983,NULL,7327,0,1,23500,4.32,1.35
67984,1,SO67984,NULL,6897,0,4,22916,11.78,3.68
67985,1,SO67985,NULL,6597,0,4,29166,2.4,0.75
67987,1,SO67987,NULL,5508,0,4,29852,5.6,1.75
67988,1,SO67988,NULL,5558,0,1,12262,2.58,0.81
67991,1,SO67991,NULL,2654,0,1,12552,0.58,0.18
68003,1,SO68003,NULL,1280,0,4,23430,2.98,0.93
68004,1,SO68004,NULL,1701,0,1,17101,4.56,1.42
68005,1,SO68005,NULL,3197,0,1,13838,198.58,62.06
68016,1,SO68016,NULL,6635,0,1,16001,191.44,59.83
68017,1,SO68017,NULL,7791,0,4,16336,193.52,60.48
68018,1,SO68018,NULL,6239,0,1,27821,45.42,14.19
68019,1,SO68019,NULL,6050,0,1,25250,44.92,14.04
68020,1,SO68020,NULL,6051,0,4,17767,44.5,13.91
68030,1,SO68030,NULL,895,0,4,27871,0.5,0.16
68038,1,SO68038,NULL,7509,0,4,17774,5.52,1.72
68040,1,SO68040,NULL,7236,0,1,29233,7.48,2.34
68041,1,SO68041,NULL,6985,0,4,18498,2.79,0.87
68042,1,SO68042,NULL,5738,0,1,18884,5.6,1.75
68043,1,SO68043,NULL,3813,0,4,14287,0.58,0.18
68044,1,SO68044,NULL,3588,0,4,13695,0.4,0.12
68046,1,SO68046,NULL,2915,0,1,17256,0.58,0.18
68047,1,SO68047,NULL,2403,0,1,23180,0.4,0.12
68048,1,SO68048,NULL,2321,0,4,14633,5.43,1.7
68059,1,SO68059,NULL,1736,0,4,14812,4.56,1.42
68061,1,SO68061,NULL,2493,0,4,26000,64.36,20.11
68062,1,SO68062,NULL,2522,0,4,27669,63.96,19.99
68063,1,SO68063,NULL,3140,0,1,18701,192.96,60.3
68071,1,SO68071,NULL,7633,0,4,27254,193.52,60.48
68072,1,SO68072,NULL,8605,0,4,16125,59.39,18.56
68073,1,SO68073,NULL,6104,0,4,18098,50.6,15.81
68074,1,SO68074,NULL,6060,0,4,22548,43.2,13.5
68075,1,SO68075,NULL,4339,0,4,29122,44.32,13.85
68076,1,SO68076,NULL,5233,0,1,12993,89.64,28.01
68077,1,SO68077,NULL,5102,0,4,20093,89.64,28.01
68078,1,SO68078,NULL,5183,0,4,22081,93.64,29.26
68079,1,SO68079,NULL,3957,0,4,13495,138.88,43.4
68090,1,SO68090,NULL,1345,0,4,24568,4,1.25
68103,1,SO68103,NULL,1127,0,1,14401,5.04,1.57
68105,1,SO68105,NULL,8008,0,4,23328,0.18,0.06
68106,1,SO68106,NULL,8034,0,4,24723,1.72,0.54
68108,1,SO68108,NULL,7503,0,4,19574,5.52,1.72
68110,1,SO68110,NULL,6537,0,1,29881,10.44,3.26
68112,1,SO68112,NULL,6139,0,1,28461,2.4,0.75
68115,1,SO68115,NULL,4690,0,4,25356,10.64,3.32
68116,1,SO68116,NULL,4152,0,1,21632,10.68,3.34
68118,1,SO68118,NULL,3289,0,4,17928,0.4,0.12
68119,1,SO68119,NULL,2829,0,4,28652,7.52,2.35
68128,1,SO68128,NULL,1738,0,1,14715,6.52,2.04
68130,1,SO68130,NULL,3235,0,4,29496,183.6,57.37
68132,1,SO68132,NULL,3134,0,4,28037,188.58,58.93
68133,1,SO68133,NULL,1557,0,1,29748,185.43,57.95
68140,1,SO68140,NULL,6636,0,1,23509,192.56,60.18
68142,1,SO68142,NULL,8294,0,1,18007,97.19,30.37
68144,1,SO68144,NULL,3972,0,4,19628,138.58,43.31
68145,1,SO68145,NULL,3839,0,1,12499,140.4,43.87
68152,1,SO68152,NULL,8253,0,1,17930,0.72,0.22
68164,1,SO68164,NULL,8561,0,1,16285,15.22,4.76
68165,1,SO68165,NULL,8462,0,4,24614,0.58,0.18
68167,1,SO68167,NULL,8219,0,1,21024,1.12,0.35
68168,1,SO68168,NULL,7381,0,4,13674,2.58,0.81
68169,1,SO68169,NULL,7924,0,4,23122,1.72,0.54
68170,1,SO68170,NULL,7037,0,4,17915,2.61,0.81
68171,1,SO68171,NULL,7159,0,1,21626,5.2,1.62
68172,1,SO68172,NULL,6774,0,4,27368,2.79,0.87
68173,1,SO68173,NULL,5176,0,1,11851,4,1.25
68174,1,SO68174,NULL,5417,0,4,19839,4,1.25
68175,1,SO68175,NULL,4922,0,1,12205,5.52,1.72
68176,1,SO68176,NULL,4555,0,4,24683,9.6,3
68177,1,SO68177,NULL,4839,0,4,12022,6.28,1.96
68179,1,SO68179,NULL,5012,0,1,15244,5.6,1.75
68184,1,SO68184,NULL,984,0,1,26631,10.32,3.22
68186,1,SO68186,NULL,4548,0,1,12910,51.2,16
68187,1,SO68187,NULL,1631,0,1,29774,67.88,21.21
68193,1,SO68193,NULL,5141,0,4,12786,94.36,29.49
68194,1,SO68194,NULL,2176,0,1,11873,141.2,44.12
68207,1,SO68207,NULL,8458,0,1,13556,2.82,0.88
68209,1,SO68209,NULL,7665,0,1,20135,0.58,0.18
68212,1,SO68212,NULL,7486,0,4,25930,2,0.62
68213,1,SO68213,NULL,7203,0,1,16813,8.16,2.55
68215,1,SO68215,NULL,6214,0,4,18028,2.8,0.87
68216,1,SO68216,NULL,6137,0,4,15431,5.6,1.75
68217,1,SO68217,NULL,6162,0,4,22013,2.8,0.87
68218,1,SO68218,NULL,4903,0,4,14900,1.2,0.37
68219,1,SO68219,NULL,2988,0,1,24702,13.3,4.16
68220,1,SO68220,NULL,3468,0,4,23250,0.4,0.12
68223,1,SO68223,NULL,3121,0,4,22959,3.2,1
68235,1,SO68235,NULL,1066,0,1,11876,10,3.12
68238,1,SO68238,NULL,1693,0,1,27690,4.56,1.42
68239,1,SO68239,NULL,4569,0,4,28623,48.72,15.22
68241,1,SO68241,NULL,1605,0,4,13647,194.96,60.92
68242,1,SO68242,NULL,3233,0,1,25407,183.6,57.37
68245,1,SO68245,NULL,2515,0,4,23737,64.36,20.11
68246,1,SO68246,NULL,2561,0,5,16560,67.32,21.04
68248,1,SO68248,NULL,3120,0,4,23576,190.88,59.65
68249,1,SO68249,NULL,3018,0,4,22366,191.36,59.8
68254,1,SO68254,NULL,7769,0,4,16344,193.52,60.48
68255,1,SO68255,NULL,7784,0,4,23627,193.04,60.33
68256,1,SO68256,NULL,7794,0,1,21866,195.48,61.09
68258,1,SO68258,NULL,6072,0,4,28613,47.12,14.72
68259,1,SO68259,NULL,6038,0,4,25830,46,14.37
68260,1,SO68260,NULL,3837,0,4,14811,138.08,43.15
68261,1,SO68261,NULL,2171,0,1,28120,142.88,44.65
68268,1,SO68268,NULL,1162,0,4,26007,2.8,0.87
68286,1,SO68286,NULL,8217,0,4,15281,0.4,0.12
68287,1,SO68287,NULL,7994,0,4,19848,3.2,1
68289,1,SO68289,NULL,6900,0,4,23666,2.58,0.81
68290,1,SO68290,NULL,6367,0,4,22852,5.73,1.79
68291,1,SO68291,NULL,6761,0,4,15226,2.61,0.81
68294,1,SO68294,NULL,5867,0,1,11706,9.6,3
68295,1,SO68295,NULL,5373,0,1,28759,1.2,0.37
68296,1,SO68296,NULL,6000,0,1,11883,4,1.25
68297,1,SO68297,NULL,5348,0,1,18802,1.2,0.37
68298,1,SO68298,NULL,5569,0,4,13074,2.98,0.93
68299,1,SO68299,NULL,5129,0,4,27447,5.52,1.72
68300,1,SO68300,NULL,4457,0,1,12117,10.68,3.34
68301,1,SO68301,NULL,3814,0,4,13707,1.12,0.35
68302,1,SO68302,NULL,3378,0,4,16667,1.04,0.32
68303,1,SO68303,NULL,3228,0,4,23469,0.4,0.12
68304,1,SO68304,NULL,2770,0,4,18591,5.16,1.61
68305,1,SO68305,NULL,2301,0,1,25923,7.24,2.26
68306,1,SO68306,NULL,1835,0,4,12921,4.56,1.42
68317,1,SO68317,NULL,1088,0,1,23829,7.36,2.3
68318,1,SO68318,NULL,1535,0,1,16897,7.72,2.41
68319,1,SO68319,NULL,1450,0,1,18334,2.8,0.88
68320,1,SO68320,NULL,1145,0,1,20551,4.96,1.55
68322,1,SO68322,NULL,2504,0,4,20930,67.88,21.21
68324,1,SO68324,NULL,3255,0,4,18831,195.56,61.11
68325,1,SO68325,NULL,3230,0,1,23892,185.36,57.92
68331,1,SO68331,NULL,8601,0,4,25097,59.39,18.56
68332,1,SO68332,NULL,7649,0,4,24942,190.73,59.6
68333,1,SO68333,NULL,5973,0,1,18890,46.72,14.6
68334,1,SO68334,NULL,5238,0,1,28054,93.96,29.36
68335,1,SO68335,NULL,5171,0,1,14319,93.96,29.36
68336,1,SO68336,NULL,5228,0,4,12950,92.44,28.89
68337,1,SO68337,NULL,3840,0,1,18597,141.12,44.1
68338,1,SO68338,NULL,3899,0,4,29560,138.88,43.4
68342,1,SO68342,NULL,1287,0,4,20572,3.92,1.22
68351,1,SO68351,NULL,878,0,1,21511,3.84,1.2
68353,1,SO68353,NULL,8157,0,1,18980,2.24,0.7
68357,1,SO68357,NULL,5247,0,4,20262,4,1.25
68359,1,SO68359,NULL,5660,0,4,12448,4,1.25
68360,1,SO68360,NULL,4169,0,1,11969,5.6,1.75
68361,1,SO68361,NULL,4444,0,4,27962,6.32,1.97
68362,1,SO68362,NULL,4362,0,4,21770,9.6,3
68364,1,SO68364,NULL,2840,0,4,13964,0.58,0.18
68365,1,SO68365,NULL,2693,0,1,22701,0.4,0.12
68374,1,SO68374,NULL,888,0,4,14686,10.32,3.22
68375,1,SO68375,NULL,1658,0,5,19389,7.76,2.42
68376,1,SO68376,NULL,3028,0,4,18387,49.48,15.46
68377,1,SO68377,NULL,2490,0,4,14802,63.96,19.99
68378,1,SO68378,NULL,2491,0,4,17077,61.56,19.24
68379,1,SO68379,NULL,3080,0,4,11606,189.6,59.25
68380,1,SO68380,NULL,3001,0,4,15586,189.6,59.25
68381,1,SO68381,NULL,3010,0,4,19703,185.78,58.06
68389,1,SO68389,NULL,8616,0,4,18651,65.54,20.48
68390,1,SO68390,NULL,6126,0,1,12896,47.12,14.72
68391,1,SO68391,NULL,6184,0,1,12550,45.16,14.11
68392,1,SO68392,NULL,3838,0,4,21945,136.08,42.52
68393,1,SO68393,NULL,3896,0,4,20107,142.04,44.39
68412,1,SO68412,NULL,1677,0,1,14600,9.6,3
68413,1,SO68413,NULL,819,0,1,20731,0.5,0.16
68414,1,SO68414,NULL,8396,0,1,19802,2.32,0.72
68416,1,SO68416,NULL,7976,0,4,19286,3.2,1
68417,1,SO68417,NULL,7324,0,1,12746,2.44,0.76
68418,1,SO68418,NULL,6860,0,4,17080,7.69,2.4
68419,1,SO68419,NULL,7798,0,1,14373,4.68,1.46
68422,1,SO68422,NULL,5370,0,4,13827,1.2,0.37
68424,1,SO68424,NULL,4090,0,4,16982,10.32,3.22
68425,1,SO68425,NULL,3982,0,4,18526,6.32,1.97
68426,1,SO68426,NULL,4657,0,1,25971,4.72,1.47
68427,1,SO68427,NULL,1943,0,1,28882,6.08,1.9
68438,1,SO68438,NULL,2344,0,4,12661,4.56,1.42
68441,1,SO68441,NULL,3242,0,4,13611,192.44,60.14
68442,1,SO68442,NULL,2540,0,1,23131,67.88,21.21
68443,1,SO68443,NULL,2541,0,1,21805,61.56,19.24
68444,1,SO68444,NULL,3041,0,1,23251,190.16,59.42
68450,1,SO68450,NULL,7634,0,4,24999,191.84,59.95
68451,1,SO68451,NULL,6631,0,4,24027,193.52,60.48
68452,1,SO68452,NULL,6638,0,1,14078,193.52,60.48
68453,1,SO68453,NULL,7785,0,1,17640,191.84,59.95
68454,1,SO68454,NULL,7716,0,4,24409,193.52,60.48
68455,1,SO68455,NULL,7078,0,4,24632,99.99,31.25
68457,1,SO68457,NULL,6249,0,4,15892,45.42,14.19
68458,1,SO68458,NULL,4508,0,4,17231,43.2,13.5
68459,1,SO68459,NULL,4338,0,1,18329,43.2,13.5
68460,1,SO68460,NULL,5165,0,1,20538,94.36,29.49
68461,1,SO68461,NULL,3836,0,4,17533,142.04,44.39
68471,1,SO68471,NULL,8252,0,1,26454,5.12,1.6
68485,1,SO68485,NULL,6970,0,1,12730,7.65,2.39
68486,1,SO68486,NULL,6501,0,1,25209,9.73,3.04
68488,1,SO68488,NULL,5716,0,4,12478,9.6,3
68490,1,SO68490,NULL,6244,0,4,22387,2.93,0.91
68491,1,SO68491,NULL,4827,0,4,23538,6.28,1.96
68493,1,SO68493,NULL,4493,0,1,12259,6.32,1.97
68494,1,SO68494,NULL,3559,0,1,24946,5.48,1.71
68495,1,SO68495,NULL,3221,0,4,17065,1.12,0.35
68499,1,SO68499,NULL,1819,0,1,16403,2.48,0.77
68505,1,SO68505,NULL,944,0,1,19531,3.38,1.06
68508,1,SO68508,NULL,4939,0,1,28766,196.19,61.31
68509,1,SO68509,NULL,3257,0,4,13426,185.78,58.06
68510,1,SO68510,NULL,3260,0,4,26903,188.74,58.98
68511,1,SO68511,NULL,3176,0,1,13594,191.68,59.9
68525,1,SO68525,NULL,7790,0,4,27623,193.52,60.48
68527,1,SO68527,NULL,7723,0,5,20586,197.52,61.73
68528,1,SO68528,NULL,4651,0,4,13009,47.12,14.72
68529,1,SO68529,NULL,6277,0,4,22090,45.16,14.11
68530,1,SO68530,NULL,5232,0,1,17912,96.44,30.14
68531,1,SO68531,NULL,5249,0,1,29367,92.44,28.89
68532,1,SO68532,NULL,5255,0,1,22045,97.16,30.36
